Model ID,Chassis,Name,Threat Value,Unit Availability,Armor Rating,Hull,Structure,Actions,Gunnery Skill,Piloting Skill,Type,Height,Movement Primary,Movement Secondary,Added note,Notes Generic,Workflow brought over,Build notes,Role Primary,Role Secondary,MJH TV comments,Leagueless,In Brigand Release,Sensors,Description,Alternate Names,Stock Flag,Debut Year,Debut Notes
716,Jackrabbit Motorbike,Jackrabbit Recon Team,3,IN,2,2,0,1,2,3,Infantry,"0.5""","G:11""",,Yep,,,A jackrabbit with sidecar or maybe two without on a single 25mm base suggested,Recon,Objective Securer,,Yes,Yes,"12""",,,,,
717,Cheetah,Stalking Cheetah,14,SK,4,3,3,1,3,5,Gear,"1.5""","W:7""","G:9""","Yes, HG2 game, jester",,,not sure where the best place to get a LLC is. The Jaguar Flash probably,Sniper,EWAR,,No,Yes,"20""",,,,,
718,Cheetah,Stalking Rifle Cheetah,11,SK,4,3,3,1,3,5,Gear,"1.5""","W:7""","G:9""","Yes, HG2 game, jester",,,MRFs are pretty common,Sniper,EWAR,,,Yes,"20""",,,,,
719,"LHT-66 ""Projector""","LHT-66 ""Projector""",15,"SK, RC",7,3,3,2,3,3,Vehicle,"1.5""","H:12""",,"Yes, invented by duckbros",,,"Use the old HT-68 from the tac era, which looks like a smaller, flatter version of the blitz era LHT-67
Yes, this is confusing, but it's because the numbering system has moved.
The barrel on the turret is detachable/swappable",TD Recon,Sniper,,No,Yes,"16""",,,Yes,,
720,"LHT-66 ""Projector""","LHT-66 ""Projector"": Suppression Pack",14,"SK, RC",7,3,3,2,3,3,Vehicle,"1.5""","H:12""",,"Yes, invented by duckbros",,,"Use the old HT-68 from the tac era, which looks like a smaller, flatter version of the blitz era LHT-67
Yes, this is confusing, but it's because the numbering system has moved.
The barrel on the turret is detachable/swappable. I suggest adding some sort of rotary barrel to act as the HIL",Infantry Destroyer,TD Recon,,No,Yes,"16""",,,,,
721,"LHT-66 ""Projector""","LHT-66 ""Projector"": Infiltration Pack",16,"SK, RC",7,3,3,2,3,3,Vehicle,"1.5""","H:12""",,"Yes, invented by duckbros",,,"Use the old HT-68 from the tac era, which looks like a smaller, flatter version of the blitz era LHT-67
Yes, this is confusing, but it's because the numbering system has moved.
The barrel on the turret is detachable/swappable. The LPA is the one that has a sort of smooth tapering barrel, rather than one with a muzzle break",TD Recon,Gear Destroyer,,No,Yes,"16""",,,,,
722,Bobcat,Bird Arrow Bobcat,8,"RC, FS",5,3,3,1,2,4,Gear,"1.5""","W:5""","G:9""","yes, jester, HG2",,,This is a bobcat with a fairly major change. Turn the V engine upside down and place an anti air turret on top of it with a barrel that look like the MAAC from the DP9 custom parts list,EWAR,,,Yes,Yes,"16""",,Flak Bobcat,,,
723,Black Mamba,Gunner Black Mamba,13,"SK, FS",7,3,3,1,4,4,Gear,"1.5""","W:6""","G:7""","Yep, FiF I think",,,Just a black mamba with a HAC. I suggest having the HAC held in two hands to demonstrate it's a heavier weapon than the mamba usually carries.,Strike,Gear Destroyer,,No,Yes,"12""",,,,,
724,Jager,Red Eye Jager,6,"GP, FS",6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","Yep, FiF? Jester, HG2, wiki",,,"This model uses the MAAC custom part by DP9. It's otherwise a standard Jager, but without a LRP",Gear Destroyer,,,Yes,Yes,"16""",,,,,
725,Diamondback,Red Eye Diamondback,11,SK,7,4,2,1,3,3,Gear,"1.5""","W:5""","G:7""","Yep, FiF",,,Standard diamondback but with the MAAC custom part by DP9,Airdrop Trooper,Assault,,Yes,Yes,"12""",,,,,
726,Black Mamba,Defender Black Mamba,14,"SK, FS",7,3,3,1,4,4,Gear,"1.5""","W:6""","G:7""","Yes, Jester, wiki",,,"No LRP on shoulder, but little phalanx turret on his back (possibly build from a tiny barrel and a satup module?)",Strike,,,No,Yes,"16""",,,,,
727,Black Mamba MP,Spitting Mamba,12,GP,7,3,3,1,4,4,Gear,"1.5""","W:6""","G:7""","Yes, southern vehicle compendium vol 1",,,,Infantry Destroyer,Assault,,Yes,Yes,"12""",,,,1929,
728,"LHT-70 ""Expander""","LHT-70 ""Expander""",17,"SK, RC",7,3,3,2,3,3,Vehicle,"1.5""","H:11""",,"Yes, invented by duckbros",,,this is the old HT-72 from tac era AKA get em baj,TD Recon,Sniper,,No,Yes,"16""",,,Yes,,
729,"LHT-70 ""Expander""","LHT-70 ""Expander"": Suppression Pack",16,"SK, RC",7,3,3,2,3,3,Vehicle,"1.5""","H:11""",,"Yes, invented by duckbros",,,this is the old HT-72 from tac era AKA get em baj,TD Recon,Sniper,,No,Yes,"16""",,,,,
731,Chameleon,Hunting Chameleon,15,SF,5,3,3,1,4,4,Gear,"1.5""","W:6""","G:8""","Yes, need to check source",,,,TD Recon,,,No,Yes,"16""",,,,,
732,Stripped Down Hunter,Stripped Down Hunter,5,GP,5,3,3,1,3,3,Gear,"1.5""","W:6""","G:7""","Yes, various sources including FM datacard",,,"Has different body/limbs than regular hunter, no LRP",Tank Destroyer,Trooper,,Yes,Yes,"12""",,,Yes,,
734,"MHT-68 ""Predator"" (PAK)","MHT-68 ""Predator"" Refit",27,"FS, SK",10,3,3,3,3,2,Vehicle,"2""","H:8""",,,,,,Anchor,,,No,Yes,"12""",,,,,
735,Tankhunter,Tankhunter,5,FS,5,5,1,1,2,2,Gear,"1.5""","W:5""","G:6""","Yes, HG2 game",,,A hunter with a fixed forward facing armoured head,Tank Destroyer,Trooper,,Yes,Yes,"8""",,,,,
736,Jaguar,Pathfinder Jaguar,14,"SK, RC",6,3,3,1,4,4,Gear,"1.5""","W:6""","G:7""","Yes, jestertrek",,,,Sniper,Recon,,No,Yes,"16""",,,,,
737,Koala,Killer Koala,14,SK,7,4,2,1,3,2,Gear,"2""","W:5""","G:6""","Yes, unsure where it's from",,,,Infantry Destroyer,Assault,,No,Yes,"12""",,,,,
738,Wildcat (NuCoal),Recon Wildcat,6,"RC, SK",5,3,3,1,2,3,Gear,"1.5""","W:6""","G:8""",Yes duck bros added it,,,,Assault,Recon,,No,Yes,"16""",,,,,
739,"MHT-68 ""Predator"" (PAK)","MHT-68 ""Predator"" AA Refit",25,"FS, SK",10,3,3,3,3,2,Vehicle,"2""","H:8""",,,,,,Anchor,,,No,Yes,"12""",,,,,
740,"MHT-68 ""Predator"" (PAK)","MHT-68 ""Predator"" Assault",28,"FS, SK",10,3,3,3,3,2,Vehicle,"2""","H:8""",,,,,,Anchor,Gear Destroyer,,No,Yes,"12""",,,,,
741,"LHT-67 ""Prowler"" (PAK)","LHT-67 ""Prowler""",18,SK,8,3,3,2,3,3,Vehicle,"2""","H:10""",,,,,,Strike,,,No,Yes,"12""",,,Yes,,
742,"LHT-67 ""Prowler"" (PAK)","LHT-67 ""Prowler"" AA",18,SK,8,3,3,2,3,3,Vehicle,"2""","H:10""",,,,,,Sniper,Tank Destroyer,,No,Yes,"12""",,,,,
743,"LHT-67 ""Prowler"" (PAK)","LHT-67 ""Prowler"" Assault Refit",15,SK,8,3,3,2,3,3,Vehicle,"2""","H:10""",,,,,,Strike,Infantry Destroyer,,No,Yes,"12""",,,,,
744,"LHT-71 ""Executioner"" (PAK)","LHT-71 ""Executioner""",22,SK,8,3,3,2,3,3,Vehicle,"2""","H:9""",,,,,,Strike,Infantry Destroyer,,No,Yes,"16""",,,Yes,,
745,"LHT-71 ""Executioner"" (PAK)","LHT-71 ""Executioner"": AA Pack",22,SK,8,3,3,2,3,3,Vehicle,"2""","H:9""",,,,,,Sniper,Tank Destroyer,,No,Yes,"16""",,,,,
746,"LHT-71 ""Executioner"" (PAK)","LHT-71 ""Executioner"": Assault Pack",21,SK,8,3,3,2,3,3,Vehicle,"2""","H:9""",,,,,,Infantry Destroyer,Gear Destroyer,,No,Yes,"16""",,,,,
747,"MHT-72 ""Extirpator"" (PAK)","MHT-72 ""Extirpator""",34,"FS, SK",10,3,3,3,3,2,Vehicle,"2""","H:7""",,,,,,Anchor,,,No,Yes,"16""",,,Yes,,
748,"MHT-72 ""Extirpator"" (PAK)","MHT-72 ""Extirpator"" AA",34,"FS, SK",10,3,3,3,3,2,Vehicle,"2""","H:7""",,,"@should the MATM be a LABM with AA? Basically, compare with the CEF AA 72",,,Anchor,Tank Destroyer,,No,Yes,"16""",,,,,
749,"MHT-72 ""Extirpator"" (PAK)","MHT-72 ""Extirpator"" Assault",33,"FS, SK",10,3,3,3,3,2,Vehicle,"2""","H:7""",,,,,,Anchor,Infantry Destroyer,,No,Yes,"16""",,,,,
750,Barnaby Sandrider,Grenadier Barnaby Sandrider,6,SI,4,3,3,1,3,4,Vehicle,"1""","W:7""",,,,,,Tank Destroyer,Infantry Destroyer,,No,Yes,"12""",,,,,
751,Mordred GREL Infantry,Mordred GREL Infantry Team,3,IN,4,2,0,1,4,4,Infantry,"1""","W:4""",,,,,,Objective Securer,Infantry Destroyer,,,Yes,"12""",,,,,
752,"LHT-66 ""Projector"" (PAK)","LHT-66 ""Projector""",16,"SK, RC",7,3,3,2,3,3,Vehicle,"1.5""","H:12""",,"Yes, invented by duckbros",,,"Use the old HT-68 from the tac era, which looks like a smaller, flatter version of the blitz era LHT-67
Yes, this is confusing, but it's because the numbering system has moved.
The barrel on the turret is detachable/swappable",TD Recon,Sniper,,No,Yes,"16""",,,Yes,,
753,"LHT-66 ""Projector"" (PAK)","LHT-66 ""Projector"": Suppression Pack",15,"SK, RC",7,3,3,2,3,3,Vehicle,"1.5""","H:12""",,"Yes, invented by duckbros",,,"Use the old HT-68 from the tac era, which looks like a smaller, flatter version of the blitz era LHT-67
Yes, this is confusing, but it's because the numbering system has moved.
The barrel on the turret is detachable/swappable. I suggest adding some sort of rotary barrel to act as the HIL",Infantry Destroyer,TD Recon,,No,Yes,"16""",,,,,
755,Wildcat,Recon Wildcat,6,"RC, SK",5,3,3,1,2,3,Gear,"1.5""","W:6""","G:8""",Yes duck bros added it,,,,Assault,Recon,,Yes,Yes,"16""",,,,,
756,Falcon Grav Tank,Falcon Grav Tank,,,7,3,3,2,3,3,,,H:12,,epic,,,,,,epic,No,,"12""",,,,,
757,Mordred GREL Hoverbike,Mordred GREL Hoverbike Recon Team,5,IN,4,2,0,1,4,4,Infantry,"1""","H:12""",,,,,,Recon,Objective Securer,,No,Yes,"12""",,,,,
758,Mordred GREL Infantry (PAK),Mordred GREL Infantry Squad,5,IN,4,3,1,1,4,4,Infantry,"1""","W:4""",,,,,,Infantry Destroyer,Objective Securer,,No,Yes,"12""",,,,,
759,Mordred GREL Infantry (PAK),Mordred GREL Mortar Squad,6,IN,4,3,1,1,4,4,Infantry,"1""","W:4""",,,,,,Artillery,Infantry Destroyer,,No,Yes,"12""",,,,,
760,Mordred GREL Infantry (PAK),Mordred GREL Anti-Tank Squad,7,IN,4,3,1,1,4,4,Infantry,"1""","W:4""",,,,,,Tank Destroyer,Infantry Destroyer,,No,Yes,"12""",,,,,
761,Morgana GREL Infantry (PAK),Morgana GREL Assault Team,5,SF,3,2,0,1,4,4,Infantry,"0.5""","W:5""",,,,,,Infantry Destroyer,Assault,,No,Yes,"12""",,,,,
762,Morgana GREL Infantry (PAK),Morgana GREL Sniper Team,6,SF,3,2,0,1,4,4,Infantry,"0.5""","W:5""",,,,,,Tank Destroyer,,,No,Yes,"12""",,,,,
763,Mordred GREL Infantry (PAK),Mordred GREL Infantry Team,3,IN,4,2,0,1,4,4,Infantry,"1""","W:4""",,,,,,Objective Securer,Infantry Destroyer,,No,Yes,"12""",,,,,
764,Ferret,Ferret MK2,7,RC,4,4,2,1,2,4,Gear,"1""","W:5""","G:10""","yep, various",,,,TD Recon,,,No,Yes,"20""",,,,1933,
765,Varis (NuCoal),Varis Javelin,21,SK,5,3,3,2,3,4,Vehicle,"3""","H:14""",,,,,,Tank Destroyer,Gear Destroyer,,Yes,Yes,"16""",,,,,
766,Varis,Suppression Varis,18,SK,5,3,3,2,3,4,Vehicle,"3""","H:14""",,,,,,Strike,Infantry Destroyer,,No,Yes,"16""",,,,,
767,"Type 42 ""Peregrine"" Gunship","Type 42 ""Peregrine"" Tank Hunter Gunship",17,SK,6,3,3,2,3,4,Vehicle,"3""","H:12""",,,,,,Strike,Gear Destroyer,,No,Yes,"12""",,,,,
768,Mordred GREL Hoverbike (PAK),Mordred GREL Hoverbike Squad,8,IN,4,3,1,1,4,4,Infantry,"1""","H:12""",,,,,,Tank Destroyer,Infantry Destroyer,,No,Yes,"12""",,,,,
769,Black Wind,Black Wind,28,SK,6,3,3,2,4,4,Vehicle,"3""","H:13""",,yes because I've more or less ignored the LRB version,,,,Tank Destroyer,,,No,Yes,"16""",,,,,
770,"HPC-63 ""Pacifier"" (PAK)","HPC-63 ""Pacifier""",7,"IN, SI",7,3,3,1,3,3,Vehicle,"2""","H:9""",,"yes, duckbro",,,this is the older hpc-63 model,Transport,Gear Destroyer,,No,Yes,"12""",,,Yes,,
771,"HPC-63 ""Pacifier"" (PAK)","HPC-63  ""Pacifier"" Support",9,"IN, SI",7,3,3,1,3,3,Vehicle,"2""","H:9""",,"yes, duckbro",,,this is the older hpc-63 model,Strike,Transport,,No,Yes,"12""",,,,,
772,Spitz Monowheel,Spitz Monowheel Tank Hunter Team,7,IN,3,2,0,1,3,4,Infantry,"0.5""","G:11""",,,,,,Tank Destroyer,,,No,Yes,"12""",,,,,
773,Mordred GREL Hoverbike (PAK),Mordred GREL Hoverbike Recon Team,5,IN,4,2,0,1,4,4,Infantry,"1""","H:12""",,,,,,Recon,Objective Securer,,No,Yes,"12""",,,,,
774,Space Marine,Space Marine Tactical Squad,,,5,3,1,2,4,4,Infantry,"1""","W:4""",,Epic,,,,,,epic,No,,"12""",,,,,
775,Space Marine,Space Marine Devastator Squad,,,5,3,1,2,4,4,Infantry,"1""","W:4""",,Epic,,,,,,epic,No,,"12""",,,,,
776,Space Marine,Space Marine Assault Squad,,,5,3,1,2,4,4,Infantry,"1""","W:4""",,Epic,,,,,,epic,No,,"12""",,,,,
777,Space Marine Dreadnought,Castraferrum Dreadnought,,IF,7,4,2,2,4,3,Gear,"1""","W:4""",,Epic,,,,,,epic,No,,"12""",,,,,
779,Lynx,Armored Lynx,4,"IN, GP",5,3,3,1,2,3,Gear,"1""","W:6""","G:8""",,should this be AR 4? It doesn't look more armoured than the cheetah/ferret,,,Tank Destroyer,Objective Securer,,Yes,Yes,"12""",,,,,
780,Commando N-KIDU,Rocket Commando N-KIDU,6,"SK, FS",4,3,1,1,3,4,Gear,"1.5""","H:8""",,,,,,Gear Destroyer,Tank Destroyer,,No,Yes,"12""",,,,,
781,Boa (South),Boa,14,FS,9,5,1,1,3,2,Gear,"2""","W:4""","G:5""","yep, FiF",,,,Assault,Gear Destroyer,,Yes,Yes,"12""",,,Yes,,
782,Boa (South),Blazing Boa,15,FS,9,5,1,1,3,2,Gear,"2""","W:4""","G:5""","yep, FiF",,,,Assault,Gear Destroyer,,Yes,Yes,"12""",,,,,
783,Boa (South),Striking Boa,14,FS,9,5,1,1,3,2,Gear,"2""","W:4""","G:5""","yep, FiF",,,,Assault,Tank Destroyer,,No,Yes,"12""",,,,,
784,Warrior Elite,Warrior Elite Prototype,18,SK,7,4,2,1,4,4,Gear,"1.5""","W:6""","G:8""","Yes, jester and HG2 at least",,,,Strike,,,No,Yes,"16""",,,,,
785,Stripped Down Jager,Jager Recon,6,"GP, RC",5,3,3,1,3,3,Gear,"1.5""","W:6""","G:7""","Yes, jestertrek",,,Uses the stripped down Jager from DP9,Recon,Gear Destroyer,,Yes,Yes,"12""",,,,,
786,Stripped Down Jager,Stripped Down Jager,5,GP,5,3,3,1,3,3,Gear,"1.5""","W:6""","G:7""","Yes, various sources including FM datacard",,,Uses the stripped down Jager from DP9,Trooper,,,Yes,Yes,"12""",,,Yes,,
787,Stripped Down Jager,Jager Force Recon,11,"RC, SK",5,3,3,1,3,3,Gear,"1.5""","W:6""","G:7""","Yes, jestertrek",,,Uses the stripped down Jager from DP9 and a standard hand held pulse laser,Recon,Gear Destroyer,,Yes,Yes,"12""",,,,,
788,Iguana,Sortie Iguana,11,RC,5,3,3,1,3,4,Gear,"1.5""","W:6""","G:7""","yes, DP9-026",,,has extra fuel tanks,TD Recon,EWAR,,No,Yes,"16""",,,,1921,
789,Iguana,Lidded Iguana,10,RC,5,3,3,1,3,4,Gear,"1.5""","W:6""","G:7""","yes, DP9-026","@according to the compendium it's supposed to have no ECM and very limited stealth. I think we could go for that, it would be interesting",,,TD Recon,,,No,Yes,"20""",,,,1920,
790,Iguana,Rapier Iguana,10,SK,6,4,2,1,3,4,Gear,"1.5""","W:6""","G:7""","yes, jestertrek",,,"has vibrorapier, built up pauldrons, reinforced armour",Assault,,,No,Yes,"12""",,,,,
791,Jager,Jager Observer,7,RC,6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yep, jester",,,basically just a jager with a sensor boom mounted TD (from the silverscale kit?),TD Recon,,,Yes,Yes,"12""",,,,,
792,Anolis,Anolis,5,RC,4,3,3,1,2,3,Gear,"1.5""","W:6""","G:7""","Yes, from various sources",,,"DP9 sells the Anolis R. Give it a pack gun and two small rocket pods, one on each shoulder mount",TD Recon,,,Yes,Yes,"12""",,,Yes,1796,"First Southern dedicated recon gear, also the least popular gear in history"
793,Hunter Commando,Hunter Commando,13,SK,6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","Yes, jester, L&L, etc",,,DP9 do an arena model of this already,Strike,Tank Destroyer,,No,Yes,"16""",,,Yes,,
794,Hunter Paratrooper,Mortar Hunter Paratrooper,8,SK,6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, jester",,,,Airdrop Trooper,Tank Destroyer,,No,Yes,"12""",,,,1918,providing some cheap fire support to airdrop units
795,Ragnarok Battle Tank,Ragnarok,,,,,,,,,,,,,epic,it's a knockoff leman russ with 2 heavy stubbers and a shorter range version of the battlecannon,,,,,,No,,"12""",,,,,
796,"HHT-90 ""Overlord""","HHT-90 ""Overlord"" Omega",90,"FS, IN",12,4,4,3,3,1,Vehicle,"3""","H:6""",,,,,,Anchor,Gear Destroyer,,No,Yes,"16""",,,,,
797,"HHT-90 ""Overlord""",HHT-90 Turret Omega,,"FS, IN",11,3,3,3,3,1,Vehicle,"3""",,,,,,,Anchor,Tank Destroyer,,No,Yes,"16""",,,,,
798,Janissary,Command Janissary,7,IN (CMD),7,3,3,1,2,2,Vehicle,"1.5""","G:7""",,"yes, duckbro invention",@Give the Leaguless version LT availability,,"it's from GZG, look up exact codes (51a, 53a, 52a)",Transport,,,Yes,Yes,"12""",,,,,
799,Janissary,Artillery Janissary,9,"IN, FS",7,3,3,1,2,2,Vehicle,"1.5""","G:7""",,"yes, duckbro invention",@Give Leagueless version LT,,"it's from GZG, look up exact codes (51a, 53a, 52a)",Artillery,Transport,,Yes,Yes,"12""",,,,,
800,Janissary,Janissary,6,IN,7,3,3,1,2,2,Vehicle,"1.5""","G:7""",,"yes, duckbro invention",@Give Leagueless version LT,,"it's from GZG, look up exact codes (51a, 53a, 52a)",Transport,,,Yes,Yes,"12""",,,Yes,,
801,Janissary,Tank Hunter Janissary,9,IN,7,3,3,1,2,2,Vehicle,"1.5""","G:7""",,"yes, duckbro invention",@Give Leagueless version LT,,"it's from GZG, look up exact codes (51a, 53a, 52a)",Transport,,,Yes,Yes,"12""",,,,,
802,"LHT-67 ""Prowler"" (PAK)","LHT-67 ""Prowler"" Refit",15,SK,8,3,3,2,3,3,Vehicle,"2""","H:10""",,,,,,Strike,,,No,Yes,"12""",,,,,
803,"LHT-67 ""Prowler"" (PAK)","LHT-67 ""Prowler"" Assault",16,SK,8,3,3,2,3,3,Vehicle,"2""","H:10""",,,,,,Strike,Infantry Destroyer,,No,Yes,"12""",,,,,
804,Klemm,Chaser Klemm,13,"GP, FS",9,3,3,2,3,1,Vehicle,"1""","G:7""",,"yes, lions wrath, jester",,,"I'm guessing this must involve a second turret with a medium anti aircraft cannon, but I don't know where the second turret goes. I suggest placing the LAC turret at the front and having the MAAC turret where the LAC normally is",Gear Destroyer,Anchor,,No,Yes,"12""",,,,,
805,Klemm,Master Klemm,18,"GP (CMD), FS (CMD)",9,3,3,2,3,1,Vehicle,"1""","G:6""",,"yes, lions wrath",,,,Artillery,Anchor,,No,Yes,"12""",,,,,
807,"LHT-67 ""Prowler"" (PAK)","LHT-67 ""Prowler"" AA Refit",16,SK,8,3,3,2,3,3,Vehicle,"2""","H:10""",,,,,,Sniper,Tank Destroyer,,No,Yes,"12""",,,,,
808,"MHT-68 ""Predator"" (PAK)","MHT-68 ""Predator"" Assault Refit",25,"FS, SK",10,3,3,3,3,2,Vehicle,"2""","H:8""",,,,,,Anchor,Gear Destroyer,,No,Yes,"12""",,,,,
810,"HPC-64 ""Alleviator""","HPC-64 ""Alleviator""",10,IN,8,4,2,1,3,3,Vehicle,"2""","H:8""",,,,,,Transport,Gear Destroyer,,No,Yes,"12""",,,Yes,,
811,"HPC-64 ""Alleviator""","HPC-64 ""Alleviator"" Support",12,IN,8,4,2,1,3,3,Vehicle,"2""","H:8""",,,,,,Strike,Transport,,No,Yes,"12""",,,,,
812,Drone,Hunter Killer,1,Attached upgrade,1,1,0,1,2,3,Drone,"0.5""",,,,,,,,,,No,Yes,"12""",,,,,
813,Hunter Commando,Hunter Commando Gunner,14,SK,6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","Yes, jester, L&L, etc",,,DP9 do an arena model of this already,Strike,,,No,Yes,"16""",,,,,
814,Hunter,Pathfinder Hunter,9,"GP, RC",6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, lions wrath, though i added better sensors",,,,Trooper,Tank Destroyer,,Yes,Yes,"16""",,,,,
815,Hunter,Rabid Hunter,8,"GP, FS, SK",6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, lions wrath, though i also added field armour",,,,Trooper,Tank Destroyer,,Yes,Yes,"12""",,,,,
816,Hunter,Arrow Hunter,9,"GP, FS, SK",6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, lions wrath",,,,Tank Destroyer,Trooper,,Yes,Yes,"12""",,,,,
817,Hunter,Wildfire Hunter,8,"GP, FS, SK",6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, lions wrath",,,,Trooper,Infantry Destroyer,,Yes,Yes,"12""",,,,,
818,Hunter,Hunter Fang,6,FS,6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, lions wrath",,,,Tank Destroyer,Trooper,,Yes,Yes,"12""",,,,,
819,Hunter,Hunter Initiate,11,SK,6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, lions wrath",,,,Trooper,Tank Destroyer,,Yes,Yes,"12""",,,,,
820,Hunter Commando,Hunter Commando EW,16,SK,6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","Yes, lions wrath",,,DP9 do an arena model of this already,Strike,EWAR,,No,Yes,"16""",,,,,
821,Hunter,Hunter UC Assault,9,"GP, SK",6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, lions wrath version of Hunter UC",,,shoulder mounted machinegun,Infantry Destroyer,Tank Destroyer,,Yes,Yes,"12""",,,,,
822,Hunter Commando,Hunter Commando Storm,13,SK,6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","Yes, lion's wrath",,,"DP9 do an arena model of this already, needs MRP removed LGM from another kit, LAC from another kit",Strike,,,No,Yes,"16""",,,,,
823,Stripped Down Hunter,Stripped Down Hunter Fang,6,GP,5,3,3,1,3,3,Gear,"1.5""","W:6""","G:7""","Yes, lions wrath",,,"Has different body/limbs than regular hunter, no LRP",Tank Destroyer,Trooper,,Yes,Yes,"12""",,,,,
824,Stripped Down Hunter,Stripped Down Hunter Pathfinder,8,"GP, RC",5,3,3,1,3,3,Gear,"1.5""","W:6""","G:7""","Yes, lions wrath",,,"Has different body/limbs than regular hunter, no LRP",Sniper,,,Yes,Yes,"16""",,,,,
825,Stripped Down Hunter,Stripped Down Rabid Hunter,6,GP,5,3,3,1,3,3,Gear,"1.5""","W:6""","G:7""","Yes, lions wrath",,,"Has different body/limbs than regular hunter, no LRP",Gear Destroyer,Trooper,,Yes,Yes,"12""",,,,,
826,Hunter XMG,Destroyer Hunter XMG,13,SK,6,4,2,1,4,4,Gear,"1.5""","W:6""","G:7""","yes, lions wrath",,,,Assault,Tank Destroyer,,No,Yes,"12""",,Strike Hunter XMG,,,
827,Hunter XMG,Arrow Hunter XMG,14,SK,6,4,2,1,4,4,Gear,"1.5""","W:6""","G:7""","yes, lions wrath",,,,Assault,Tank Destroyer,,No,Yes,"12""",,,,,
828,Wildcat,Wildcat Fang,7,SK,5,3,3,1,2,3,Gear,"1.5""","W:6""","G:8""","yes, lion's wrath",,,,Assault,Recon,,Yes,Yes,"12""",,,,,
829,Wildcat,Rabid Wildcat,8,SK,5,3,3,1,2,3,Gear,"1.5""","W:6""","G:8""","yes, lion's wrath",,,,Assault,Recon,,Yes,Yes,"12""",,,,,
830,Wildcat,Pathfinder Recon Wildcat,8,"RC, SK",5,3,3,1,2,3,Gear,"1.5""","W:6""","G:8""","yes, lion's wrath, but i made it a recon variant",,,,Assault,Recon,,Yes,Yes,"16""",,,,,
831,Harrier,Harrier,12,RC,4,3,3,1,3,5,Gear,"1.5""","W:7""","H:10""","yes, blood debt. It's suspiciously similar to the perseus",,,"no model released. The chassis is similar to a cheetah or skirmisher, but the feet are hover SMS so probably best taken from a Chasseur",Sniper,Recon,,No,Yes,"20""",,,Yes,,
832,Harrier,Assassin Harrier,16,SF,4,3,3,1,3,5,Gear,"1.5""","W:7""","H:10""","yes, blood debt. It's suspiciously similar to the perseus",,,"no model released. The chassis is similar to a cheetah or skirmisher, but the feet are hover SMS so probably best taken from a Chasseur",Sniper,Recon,,No,Yes,"20""",,,,,
833,Harrier,Fusillade Harrier,14,"RC, SK",4,3,3,1,3,5,Gear,"1.5""","W:7""","H:10""","yes, blood debt. It's suspiciously similar to the perseus",,,"no model released. The chassis is similar to a cheetah or skirmisher, but the feet are hover SMS so probably best taken from a Chasseur",Sniper,Recon,,No,Yes,"20""",,,,,
834,Hetairoi (NuCoal),Hetairoi,24,"SK, FS",10,3,3,3,3,2,Vehicle,"2""","H:9""",,,,,,Strike,Gear Destroyer,,No,Yes,"12""",,,Yes,,
835,Hetairoi (NuCoal),Spark Hetairoi,26,"SK, FS",10,3,3,3,3,2,Vehicle,"2""","H:9""",,,,,,Strike,Gear Destroyer,,No,Yes,"12""",,,,,
836,Hetairoi (NuCoal),Longfang Hetairoi,26,"SK, FS",10,3,3,3,3,2,Vehicle,"2""","H:9""",,,,,,Strike,Sniper,,No,Yes,"12""",,,,,
837,Hetairoi (NuCoal),Force Hetairoi,28,"SK, FS",10,3,3,3,3,2,Vehicle,"2""","H:9""",,,,,,Gear Destroyer,Strike,,No,Yes,"12""",,,,,
838,Hunter,Hunter Zerstorer,8,FS,6,4,2,1,3,2,Gear,"1.5""","W:5""","G:6""","yes, jestertrek",,,,Trooper,,,Yes,Yes,"12""",,,,,
839,Jager,Long Bow Jager,9,"SK, FS",6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, jestertrek",,,,Sniper,,,No,Yes,"12""",,,,,
840,Para Jager,Long Bow Para Jager,10,SK,6,4,2,1,3,3,Gear,"1.5""","W:5""","G:6""","yes, jestertrek",,,,Airdrop Trooper,,,No,Yes,"16""",,,,,
841,Para Iguana,Iguana Commando,13,SF,5,3,3,1,3,4,Gear,"1.5""","W:6""","G:7""","yes, various",it should specifically have limited stealth - it uses camo netting and smoke launchers etc. I removed TD from it because that's the case in the southern compendium vol 1,,"I'm not sure if an iguana commando model was ever sold, but this is very, very similar to the Striking Para Iguana",Recon,Tank Destroyer,,No,Yes,"16""",,,,1890s,
